Draft,Round,Pick,Name,Position,Signing Bonus,School Type,MLB Debut,Years in MLB,Active,Last Year,Age at Draft,Rookie Year,Bats,Throws
2019,31,23,Jared Janczak,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2022,24,N/A,Right,Right
2019,31,24,Kayler Yates,Batter,,HS,N/A,N/A,FALSE,2022,18,N/A,Right,Right
2019,31,25,Shane Combs,Batter,"$50,000",4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2019,31,26,John Jones,Batter,,JC,N/A,N/A,FALSE,2023,19,N/A,Right,Right
2019,31,27,Matt Koehler,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2020,23,N/A,Left,Right
2019,31,28,Chad Knight,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,31,29,Peyton Plumlee,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2023,22,N/A,Right,Right
2019,31,30,Feleipe Franks,Batter,"$40,000",4Yr,N/A,N/A,FALSE,2023,22,N/A,Right,
2019,32,1,Harris Yett,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2019,23,N/A,Right,Right
2019,32,2,Saul Garza,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Right,Right
2019,32,3,Jonathan Allen,Batter,"$2,500",4Yr,N/A,N/A,FALSE,2019,22,N/A,Left,Right
2019,32,4,Josh Simpson,Batter,"$25,000",4Yr,N/A,N/A,TRUE,2024,21,N/A,Left,Left
2019,32,5,Jack Dellinger,Batter,"$60,000",4Yr,N/A,N/A,FALSE,2023,21,N/A,Right,Right
2019,32,6,Jason Reynolds,Batter,"$50,000",4Yr,N/A,N/A,FALSE,2022,20,N/A,Right,Right
2019,32,7,Dan Serreino,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2019,23,N/A,Right,Right
2019,32,8,Michael Brewer,Batter,"$375,000",HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,32,9,Dylan Brewer,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,32,10,Braden Halladay,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,32,11,Cole Gordon,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2022,23,N/A,Left,Right
2019,32,12,Bryson Gandy,Batter,"$25,000",JC,N/A,N/A,FALSE,2019,20,N/A,Left,Left
2019,32,13,Logan Koester,Batter,,HS,N/A,N/A,TRUE,2024,17,N/A,Left,Right
2019,32,14,Chase Walter,Batter,,4Yr,N/A,N/A,FALSE,2022,20,N/A,Right,Right
2019,32,15,Luke Waddell,Batter,,4Yr,N/A,N/A,TRUE,2024,20,N/A,Left,Right
2019,32,16,Dylan Beasley,Batter,"$50,000",4Yr,N/A,N/A,FALSE,2021,21,N/A,Right,Right
2019,32,17,Jake Wright,Batter,"$125,000",4Yr,N/A,N/A,FALSE,2021,21,N/A,Left,Left
2019,32,18,Chandler Redmond,Batter,"$3,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Left,Right
2019,32,19,Jackson Tate,Batter,,JC,N/A,N/A,FALSE,2021,20,N/A,Right,Right
2019,32,20,Cody Birdsong,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2019,32,21,Kody Huff,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,32,22,Tyler Nesbitt,Batter,,HS,N/A,N/A,TRUE,2024,17,N/A,Right,Right
2019,32,23,Andrew Misiaszek,Batter,"$5,000",4Yr,N/A,N/A,TRUE,2024,21,N/A,Right,Left
2019,32,24,Dan Sinatro,Batter,"$100,000",4Yr,N/A,N/A,FALSE,2021,21,N/A,Left,Right
2019,32,25,Bryce Windham,Batter,"$1,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Left,Right
2019,32,26,Jeferson Figueroa,Batter,"$125,000",HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,32,27,Marty Bechina,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Right,Right
2019,32,28,Ethan Hoopingarner,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Right
2019,32,29,Oscar Carvajal,Batter,,4Yr,N/A,N/A,FALSE,2021,20,N/A,Right,Right
2019,32,30,Bradley Blalock,Batter,"$250,000",HS,2024,1,TRUE,2024,18,Intact,Right,Right
2019,33,1,Craig Lewis,Batter,"$70,000",4Yr,N/A,N/A,FALSE,2021,22,N/A,Left,Left
2019,33,2,Patrick Smith,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Left,Left
2019,33,3,Trey Jeans,Batter,"$2,500",4Yr,N/A,N/A,FALSE,2023,23,N/A,Left,Left
2019,33,4,Zachary Owings,Batter,"$50,000",4Yr,N/A,N/A,FALSE,2021,21,N/A,Left,Right
2019,33,5,Jimmy Kerr,Batter,"$1,500",4Yr,N/A,N/A,FALSE,2021,22,N/A,Left,Right
2019,33,6,Keegan Pulford-Thorpe,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Left
2019,33,7,T.J. Clarkson,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,33,8,Spencer Mraz,Batter,"$70,000",4Yr,N/A,N/A,FALSE,2023,21,N/A,Right,Right
2019,33,9,Nolan Dempsey,Batter,"$2,500",4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2019,33,10,Danny Batcher,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,33,11,Cole Kleszcz,Batter,"$100,000",4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2019,33,12,Kyle Schmidt,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2023,21,N/A,Right,Right
2019,33,13,Thomas Little,Batter,,HS,N/A,N/A,TRUE,2024,17,N/A,Left,Left
2019,33,14,Justin Kunz,Batter,"$3,000",4Yr,N/A,N/A,FALSE,2020,22,N/A,Right,Right
2019,33,15,Phillip Sikes,Batter,,JC,N/A,N/A,TRUE,2024,20,N/A,Right,Right
2019,33,16,Cutter Clawson,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,33,17,Ernny Ordonez,Batter,"$75,000",JC,N/A,N/A,TRUE,2024,20,N/A,Right,Right
2019,33,18,Anthony Green,Batter,"$3,000",JC,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2019,33,19,Jarod Bayless,Batter,"$5,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Right
2019,33,20,Justin Yeager,Batter,"$137,500",4Yr,N/A,N/A,TRUE,2024,21,N/A,Left,Right
2019,33,21,Carson Coleman,Batter,,4Yr,N/A,N/A,FALSE,2022,21,N/A,Right,Right
2019,33,22,Hunter Fitz-Gerald,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,33,23,Kevin Coulter,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Right,Right
2019,33,24,Julio Carrion,Batter,"$125,000",JC,N/A,N/A,FALSE,2023,20,N/A,Right,Right
2019,33,25,Ryan Ritter,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,33,26,Kevin Hardin,Batter,"$110,000",JC,N/A,N/A,FALSE,2019,20,N/A,Left,Left
2019,33,27,Charles Hall,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2023,24,N/A,Right,Right
2019,33,28,Javier Reynoso,Batter,"$125,000",HS,N/A,N/A,FALSE,2019,18,N/A,Right,Right
2019,33,29,Bryan Martinez,Batter,"$1,000",JC,N/A,N/A,FALSE,2019,22,N/A,Left,Left
2019,33,30,Thayer Thomas,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2019,34,1,Zach Arnold,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,34,2,Justin Fall,Batter,,JC,N/A,N/A,FALSE,2023,20,N/A,Left,Left
2019,34,3,Chase Krogman,Batter,"$190,000",HS,N/A,N/A,FALSE,2023,18,N/A,Left,Left
2019,34,4,Brock Love,Batter,"$90,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2019,34,5,Sam Kessler,Batter,"$50,000",4Yr,N/A,N/A,FALSE,2023,21,N/A,Right,Right
2019,34,6,Bryant Salgado,Batter,,JC,N/A,N/A,FALSE,2023,19,N/A,Right,Right
2019,34,7,Jason Hodges,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,34,8,Nick Yoder,Batter,"$100,000",JC,N/A,N/A,FALSE,2021,20,N/A,Right,Right
2019,34,9,Morgan Colopy,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,34,10,Luis Quinones,Batter,"$50,000",JC,N/A,N/A,TRUE,2024,21,N/A,Right,Right
2019,34,11,Ryan Shinn,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Left
2019,34,12,Antoine Harris,Batter,,HS,N/A,N/A,TRUE,2024,17,N/A,Right,Right
2019,34,13,Jalen Battles,Batter,,JC,N/A,N/A,TRUE,2024,19,N/A,Right,Right
2019,34,14,Ridge Chapman,Batter,"$10,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2019,34,15,Luke Bell,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,34,16,Tony Gomez,Batter,"$10,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Right
2019,34,17,Dylan Shockley,Batter,"$15,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Right
2019,34,18,Ben Baird,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2021,21,N/A,Right,Right
2019,34,19,Christian Encarnacion-Strand,Batter,,JC,2023,2,TRUE,2024,19,2023,Right,Right
2019,34,20,Willie Carter,Batter,"$20,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Right,Right
2019,34,21,Carter Bach,Batter,"$30,000",4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Left
2019,34,22,Tanner Allen,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Left,Right
2019,34,23,Alec Wisely,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2021,21,N/A,Right,Right
2019,34,24,Francisco Martinez,Batter,"$172,500",HS,N/A,N/A,FALSE,2021,18,N/A,Left,Left
2019,34,25,Nolan Letzgus,Batter,,HS,N/A,N/A,FALSE,2021,18,N/A,Right,
2019,34,26,Josh Shapiro,Batter,"$3,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Left,Left
2019,34,27,Kumar Nambiar,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2023,21,N/A,Left,Left
2019,34,28,Joey Lancellotti,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Right,Right
2019,34,29,AJ Lee,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Right,Right
2019,34,30,Ryan Berardino,Batter,,4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2019,35,1,Justin Miknis,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,35,2,Jonah Dipoto,Batter,"$5,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Right
2019,35,3,Logan Britt,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Right
2019,35,4,Torin Montgomery,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,35,5,Rob Klinchock,Batter,"$1,500",4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Left
2019,35,6,Keegan Collett,Batter,"$75,000",4Yr,N/A,N/A,TRUE,2024,20,N/A,Right,Right
2019,35,7,Tanner Cooper,Batter,"$50,000",JC,N/A,N/A,TRUE,2024,19,N/A,Right,Right
2019,35,8,Leon Hunter,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2023,22,N/A,Right,Right
2019,35,9,Brooks Lee,Batter,,HS,2024,1,TRUE,2024,18,Intact,Both,Right
2019,35,10,Connor Phillips,Batter,,HS,2023,1,TRUE,2024,18,Intact,Right,Right
2019,35,11,Daniel Maldonado,Batter,,HS,N/A,N/A,TRUE,2024,17,N/A,Right,
2019,35,12,Drew Gilbert,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,35,13,Michael Prosecky,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,35,14,Vincent Bianchi,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Right
2019,35,15,Ramsey David,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,35,16,Bryce Osmond,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Right
2019,35,17,Deion Walker,Batter,"$200,000",HS,N/A,N/A,FALSE,2022,17,N/A,Right,Right
2019,35,18,Logan Hofmann,Batter,,JC,N/A,N/A,TRUE,2024,19,N/A,Left,Right
2019,35,19,Dominic Tamez,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Right
2019,35,20,Anthony Hall,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,35,21,Mitchell Walters,Batter,"$50,000",4Yr,N/A,N/A,TRUE,2024,21,N/A,Right,Right
2019,35,22,Cade Hunter,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,35,23,Randy Labaut,Batter,"$50,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Left,Left
2019,35,24,Justin Washington,Batter,"$50,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Right,Right
2019,35,25,Hunter Patteson,Batter,,HS,N/A,N/A,TRUE,2024,19,N/A,Left,Left
2019,35,26,Odrick Pitre,Batter,"$75,000",JC,N/A,N/A,FALSE,2019,18,N/A,Both,Right
2019,35,27,Zach Rafuse,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Right,Right
2019,35,28,Nate Espelin,Batter,,HS,N/A,N/A,TRUE,2024,19,N/A,Right,Left
2019,35,29,James Nix,Batter,"$250,000",JC,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2019,35,30,Christopher Mauloni,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Left,Right
2019,36,1,Trevor Kehe,Batter,"$10,000",4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2019,36,2,Andy Martin,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,36,3,Declan Cronin,Batter,"$2,500",4Yr,2023,2,TRUE,2024,21,Intact,Right,Right
2019,36,4,Julian Infante,Batter,"$2,500",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2019,36,5,Pavin Parks,Batter,"$1,500",4Yr,N/A,N/A,TRUE,2024,22,N/A,Left,Right
2019,36,6,Isaiah Bennett,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,36,7,Alexander Johnson,Batter,"$125,000",HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,36,8,Donovan Benoit,Batter,,JC,N/A,N/A,TRUE,2024,20,N/A,Right,Right
2019,36,9,Cameron Repetti,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,36,10,Scotty Bradley,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Left,Right
2019,36,11,Tucker Flint,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,36,12,Will Frisch,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,36,13,Cam Beauchamp,Batter,"$25,000",4Yr,N/A,N/A,FALSE,2021,21,N/A,Left,Left
2019,36,14,Keaton Weisz,Batter,"$10,000",4Yr,N/A,N/A,FALSE,2021,23,N/A,Right,Right
2019,36,15,Kyle Smith,Batter,,HS,N/A,N/A,TRUE,2024,17,N/A,Right,Right
2019,36,16,Sam Wibbels,Batter,,HS,N/A,N/A,TRUE,2024,17,N/A,Right,
2019,36,17,Jake Sweeney,Batter,"$25,000",JC,N/A,N/A,FALSE,2022,19,N/A,Right,Left
2019,36,18,Kyle Skeels,Batter,"$10,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2019,36,19,C.J. Mayhue,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Left
2019,36,20,Mitchell Jackson,Batter,,HS,N/A,N/A,FALSE,2021,17,N/A,Right,Right
2019,36,21,Shay Smiddy,Batter,"$35,000",4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2019,36,22,Silas Ardoin,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,36,23,Ryan Ramsey,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Left
2019,36,24,Matthew Kanfer,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2019,36,25,Jayson Hoopes,Batter,,HS,N/A,N/A,FALSE,2022,18,N/A,Right,Right
2019,36,26,Keegan McCarville,Batter,"$30,000",4Yr,N/A,N/A,FALSE,2021,21,N/A,Right,Right
2019,36,27,Jake Walkinshaw,Batter,"$1,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Right
2019,36,28,Montana Semmel,Batter,"$125,000",HS,N/A,N/A,TRUE,2024,17,N/A,Right,Right
2019,36,29,Chandler Murphy,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,36,30,Caleb Hill,Batter,,4Yr,N/A,N/A,TRUE,2024,18,N/A,Left,
2019,37,1,Colby Thomas,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,37,2,Reggie Crawford,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Left,Left
2019,37,3,Garvin Alston,Batter,"$2,500",4Yr,N/A,N/A,TRUE,2024,22,N/A,Right,Left
2019,37,4,Tyler Causey,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,37,5,Kolton Ingram,Batter,"$1,500",4Yr,2023,1,TRUE,2024,22,Intact,Left,Left
2019,37,6,Owen Cobb,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,37,7,Caleb Van Blake,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Left,Right
2019,37,8,Thomas Farr,Batter,,JC,N/A,N/A,TRUE,2024,20,N/A,Right,Right
2019,37,9,Cole Weiss,Batter,,4Yr,N/A,N/A,FALSE,2021,21,N/A,Left,Right
2019,37,10,Andrew McInvale,Batter,"$90,000",4Yr,N/A,N/A,FALSE,2023,22,N/A,Right,Right
2019,37,11,Dilan Lawson,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,37,12,Adrian Colon-Rosado,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Left,Left
2019,37,13,Brendan Bell,Batter,"$50,000",JC,N/A,N/A,TRUE,2024,19,N/A,Right,Right
2019,37,14,Levi Usher,Batter,,JC,N/A,N/A,FALSE,2023,19,N/A,Left,Right
2019,37,15,Mason Greer,Batter,,HS,N/A,N/A,TRUE,2024,19,N/A,Both,Right
2019,37,16,Trei Cruz,Batter,,4Yr,N/A,N/A,TRUE,2024,20,N/A,Both,Right
2019,37,17,C.J. Dandeneau,Batter,"$2,000",4Yr,N/A,N/A,FALSE,2019,23,N/A,Right,Right
2019,37,18,Chris Newell,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,37,19,Cole Barr,Batter,,4Yr,N/A,N/A,FALSE,2023,21,N/A,Right,Right
2019,37,20,Davis Schwab,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Left,Left
2019,37,21,Addison Moss,Batter,"$125,000",4Yr,N/A,N/A,FALSE,2022,21,N/A,Right,Right
2019,37,22,Hayden Dunhurst,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,37,23,Jake Forrester,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2021,23,N/A,Right,Right
2019,37,24,Tres Gonzalez,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,37,25,Jaylon McLaughlin,Batter,,4Yr,N/A,N/A,FALSE,2021,21,N/A,Left,Right
2019,37,26,Abimael Gonzalez,Batter,"$125,000",HS,N/A,N/A,FALSE,2022,18,N/A,Right,Right
2019,37,27,Chase Wheatcroft,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2019,37,28,Bryce Jarvis,Batter,,4Yr,2023,2,TRUE,2024,21,Intact,Left,Right
2019,37,29,Max Dias,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,37,30,Connor Prielipp,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,38,1,Ben Pedersen,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,38,2,Augie Sylk,Batter,"$25,000",4Yr,N/A,N/A,TRUE,2024,21,N/A,Left,Left
2019,38,3,Emmet Flood,Batter,,JC,N/A,N/A,TRUE,2024,21,N/A,Right,
2019,38,4,Tyresse Turner,Batter,,HS,N/A,N/A,TRUE,2024,19,N/A,Both,Right
2019,38,5,Dan Pruitt,Batter,,JC,N/A,N/A,FALSE,2023,20,N/A,Right,Right
2019,38,6,Cole Roberts,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,38,7,Max Romero,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,38,8,Jamarcus Lang,Batter,"$30,000",JC,N/A,N/A,FALSE,2021,20,N/A,Right,Right
2019,38,9,Will Rigney,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Right,Right
2019,38,10,Ryan Sloniger,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2021,22,N/A,Left,Right
2019,38,11,Casey Slattery,Batter,,JC,N/A,N/A,FALSE,2022,20,N/A,Left,Left
2019,38,12,Zack Mathis,Batter,,JC,N/A,N/A,FALSE,2021,20,N/A,Left,Right
2019,38,13,Josh Hendrickson,Batter,"$75,000",4Yr,N/A,N/A,FALSE,2023,21,N/A,Left,Left
2019,38,14,Luke Boyd,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Right,Right
2019,38,15,Ryan Vanderhei,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,38,16,Tyler LaRue,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,38,17,Christian Gordon,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Left
2019,38,18,Kurtis Byrne,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,38,19,Jackson Lancaster,Batter,,JC,N/A,N/A,TRUE,2024,20,N/A,Left,Left
2019,38,20,Grant Mathews,Batter,,4Yr,N/A,N/A,FALSE,2020,23,N/A,Left,Right
2019,38,21,Angelo Armenta,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2019,23,N/A,Both,Right
2019,38,22,Darius Perry,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,38,23,Jake Eissler,Batter,,4Yr,N/A,N/A,FALSE,2019,21,N/A,Right,Right
2019,38,24,Tyler Ryan,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2023,23,N/A,Right,Right
2019,38,25,Marc Davis,Batter,,JC,N/A,N/A,TRUE,2024,19,N/A,Right,Right
2019,38,26,Eli Nabholz,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2019,38,27,David Leal,Batter,"$1,000",4Yr,N/A,N/A,TRUE,2024,22,N/A,Left,Left
2019,38,28,Dontae Mitchell,Batter,,HS,N/A,N/A,FALSE,2021,18,N/A,Right,Right
2019,38,29,J.C. Correa,Batter,,4Yr,N/A,N/A,TRUE,2024,20,N/A,Right,Right
2019,38,30,Cameron Meeks,Batter,,HS,N/A,N/A,FALSE,2021,18,N/A,Right,Right
2019,39,1,Christian Fagnant,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,39,2,Jorge Corona,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,39,3,Tom Archer,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2019,39,4,Evan Justice,Batter,,4Yr,2023,2,TRUE,2024,20,Intact,Left,Left
2019,39,5,Cade Doughty,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,39,6,Dylan Hoffman,Batter,"$5,000",JC,N/A,N/A,FALSE,2019,24,N/A,Right,Left
2019,39,7,A.J. Bumpass,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2022,23,N/A,Left,Right
2019,39,8,Adrian Rodriguez,Batter,"$50,000",HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,39,9,Chris Lanzilli,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Right,Right
2019,39,10,Octavio Corona,Batter,,HS,N/A,N/A,FALSE,2022,18,N/A,Right,Right
2019,39,11,Nick Conti,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2019,39,12,Jake Hirabayashi,Batter,,4Yr,N/A,N/A,FALSE,2021,22,N/A,Right,Right
2019,39,13,Austin Crowson,Batter,"$20,000",4Yr,N/A,N/A,FALSE,2022,22,N/A,Both,Left
2019,39,14,Spencer Brown,Batter,"$50,000",JC,N/A,N/A,FALSE,2021,19,N/A,Left,Right
2019,39,15,Evan Vanek,Batter,,HS,N/A,N/A,FALSE,2022,18,N/A,Right,Right
2019,39,16,Jake Bennett,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Left,Left
2019,39,17,Daniel Ross,Batter,"$2,000",4Yr,N/A,N/A,FALSE,2019,23,N/A,Right,Right
2019,39,18,T.J. McKenzie,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,39,19,Jacob Hurtubise,Batter,,4Yr,2024,1,TRUE,2024,21,Intact,Left,Right
2019,39,20,Josh Rolling,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,39,21,Andrew Gross,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2023,22,N/A,Right,Right
2019,39,22,Brady Hill,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Right
2019,39,23,Jake Dixon,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Left,Left
2019,39,24,Caden MacDonald,Batter,,HS,N/A,N/A,FALSE,2023,18,N/A,Left,Left
2019,39,25,Mason Auer,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,39,26,Harrison Beethe,Batter,,4Yr,N/A,N/A,FALSE,2022,21,N/A,Right,Right
2019,39,27,DJ Lee,Batter,,4Yr,N/A,N/A,FALSE,2021,22,N/A,Left,Right
2019,39,28,Jake Farrell,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2019,23,N/A,Left,Right
2019,39,29,Brock Rudy,Batter,,HS,N/A,N/A,FALSE,2023,17,N/A,Left,Right
2019,39,30,Trey Faltine,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,40,1,Bobby Zmarzlak,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,Right
2019,40,2,David Estevez,Batter,,HS,N/A,N/A,TRUE,2024,18,N/A,Right,
2019,40,3,Nick Silva,Batter,"$1,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
2019,40,4,Kade Mechals,Batter,,4Yr,N/A,N/A,TRUE,2024,21,N/A,Right,Right
2019,40,5,Gianluca Dalatri,Batter,,4Yr,N/A,N/A,FALSE,2023,21,N/A,Right,Right
2019,40,6,Koty Fallon,Batter,"$5,000",4Yr,N/A,N/A,FALSE,2019,22,N/A,Right,Right
