Year,Rnd,OvPck,Name.cleaned,Name.student,status.cleaned,times.cleaned,status.student,times.student,changed_status,changed_times
2015,10,312,Logan Landon (minors),Logan Landon,0,7,2,7,TRUE,FALSE
2015,10,315,Adam Hofacket (minors),Adam Hofacket,2,5,0,10,TRUE,TRUE
2015,11,322,Danny Dopico (minors),Danny Dopico,0,7,2,8,TRUE,TRUE
2015,11,324,Edgar Cabral (minors),Edgar Cabral,0,7,2,9,TRUE,TRUE
2015,11,325,Brantley Bell (minors),Brantley Bell,0,7,0,10,FALSE,TRUE
2015,11,326,Ryan McKay (minors),Ryan McKay,0,7,2,7,TRUE,FALSE
2015,11,331,Jose Cuas (minors),Jos Cuas,0,7,1,8,TRUE,TRUE
2015,11,336,C.J. Hinojosa (minors),C.J. Hinojosa,0,7,0,10,FALSE,TRUE
2015,11,337,Christian Kelley (minors),Christian Kelley,0,7,2,7,TRUE,FALSE
2015,11,344,Andrew Lee (minors),Andrew Lee,0,7,2,9,TRUE,TRUE
2015,12,346,Wesley Rodriguez (minors),Wesley Rodriguez,0,7,2,7,TRUE,FALSE
2015,12,348,LeDarious Clark (minors),LeDarious Clark,0,7,2,8,TRUE,TRUE
2015,12,350,Zander Wiel (minors),Zander Wiel,0,7,0,10,FALSE,TRUE
2015,12,355,Alexis Diaz (minors),Alexis Daz,0,7,1,8,TRUE,TRUE
2015,12,358,David Olmedo-Barrera (minors),David Olmedo-Barrera,0,7,2,8,TRUE,TRUE
2015,12,359,Joe Shaw (minors),Joe Shaw,0,7,2,9,TRUE,TRUE
2015,12,367,Ty Moore (minors),Ty Moore,0,7,2,7,TRUE,FALSE
2015,12,371,Jacob Schlesener (minors),Jacob Schlesener,0,7,2,7,TRUE,FALSE
2015,13,377,Mylz Jones (minors),Mylz Jones,0,7,2,7,TRUE,FALSE
2015,13,379,Kevin McCanna (minors),Kevin McCanna,0,7,2,8,TRUE,TRUE
2015,13,381,Matthew Kent (minors),Matthew Kent,0,7,0,10,FALSE,TRUE
2015,13,386,R.J. Peace (minors),R.J. Peace,0,7,2,7,TRUE,FALSE
2015,13,388,Nicholas Padilla (minors),Nicholas Padilla,0,7,1,8,TRUE,TRUE
2015,13,391,Max McDowell (minors),Max McDowell,0,7,0,10,FALSE,TRUE
2015,13,400,Josh Lester (minors),Josh Lester,0,7,1,8,TRUE,TRUE
2015,13,402,Michael Boyle (minors),Michael Boyle,2,5,0,10,TRUE,TRUE
2015,14,408,Adam Choplick (minors),Adam Choplick,0,7,2,8,TRUE,TRUE
2015,14,417,Kyle Overstreet (minors),Kyle Overstreet,0,7,2,7,TRUE,FALSE
2015,14,423,Will Carter (minors),Will Carter,2,5,0,10,TRUE,TRUE
2015,14,425,Jio Orozco (minors),Jio Orozco,0,7,0,10,FALSE,TRUE
2015,14,428,Boomer Biegalski (minors),Boomer Biegalski,0,7,2,7,TRUE,FALSE
2015,15,436,Justin Donatella (minors),Justin Donatella,0,7,2,8,TRUE,TRUE
2015,15,441,Jerry Downs (minors),Jerry Downs,0,7,2,8,TRUE,TRUE
2015,15,447,Brad Zunica (minors),Brad Zunica,0,7,2,8,TRUE,TRUE
2015,15,452,Jackson McClelland (minors),Jackson McClelland,0,7,0,10,FALSE,TRUE
2015,15,455,Ryne Inman (minors),Ryne Inman,0,7,2,7,TRUE,FALSE
2015,15,465,Nathan Bates (minors),Nathan Bates,0,7,2,8,TRUE,TRUE
2015,16,466,Zach Nehrir (minors),Zach Nehrir,0,7,2,9,TRUE,TRUE
2015,16,468,Tyler Phillips (minors),Tyler Phillips,0,7,1,10,TRUE,TRUE
2015,16,472,Brandon Quintero (minors),Brandon Quintero,0,7,2,9,TRUE,TRUE
2015,16,481,Conor Harber (minors),Conor Harber,0,7,2,7,TRUE,FALSE
2015,16,483,Kolton Mahoney (minors),Kolton Mahoney,0,7,2,7,TRUE,FALSE
2015,16,490,Alec Kisena (minors),Alec Kisena,0,7,2,8,TRUE,TRUE
2015,16,492,Nolan Long (minors),Nolan Long,2,5,0,10,TRUE,TRUE
2015,16,494,Ian Sagdal (minors),Ian Sagdal,0,7,2,8,TRUE,TRUE
2015,17,500,Nate Gercken (minors),Nate Gercken,0,7,0,10,FALSE,TRUE
2015,17,501,Chad De La Guerra (minors),Chad De La Guerra,0,7,2,8,TRUE,TRUE
2015,17,508,Brett Sullivan (minors),Brett Sullivan,0,7,1,9,TRUE,TRUE
2015,17,511,Michael Petersen (minors),Michael Petersen,2,5,1,10,TRUE,TRUE
2015,17,521,Chris Chinea (minors),Chris Chinea,0,7,2,7,TRUE,FALSE
2015,18,539,Jordan Humphreys (minors),Jordan Humphreys,0,7,2,7,TRUE,FALSE
2015,18,542,Geno Encina (minors),Geno Encina,0,7,0,10,FALSE,TRUE
2015,18,543,Zack Zehner (minors),Zack Zehner,0,7,2,7,TRUE,FALSE
2015,18,553,Nick Vespi (minors),Nick Vespi,0,7,1,8,TRUE,TRUE
2015,18,555,Travis Herrin (minors),Travis Herrin,0,7,2,7,TRUE,FALSE
2015,19,559,Drew Ferguson (minors),Drew Ferguson,0,7,2,7,TRUE,FALSE
2015,19,567,Alan Garcia (minors),Alan Garcia,0,7,0,10,FALSE,TRUE
2015,19,570,Sean McLaughlin (minors),Sean McLaughlin,0,7,2,8,TRUE,TRUE
2015,19,573,Mark Seyler (minors),Mark Seyler,0,7,2,7,TRUE,FALSE
2015,19,574,Todd Isaacs (minors),Todd Isaacs,0,7,2,9,TRUE,TRUE
2015,19,577,Ike Schlabach (minors),Ike Schlabach,0,7,2,8,TRUE,TRUE
2015,20,594,Will Stewart (minors),Will Stewart,0,7,0,10,FALSE,TRUE
2015,20,599,Thomas McIlraith (minors),Thomas McIlraith,0,7,0,10,FALSE,TRUE
2015,20,603,Isiah Gilliam (minors),Isiah Gilliam,0,7,0,10,FALSE,TRUE
2015,20,604,Luke Wakamatsu (minors),Luke Wakamatsu,0,7,2,8,TRUE,TRUE
2015,20,608,James Naile (minors),James Naile,0,7,1,8,TRUE,TRUE
2015,21,616,Alexis Olmeda (minors),Alexis Olmeda,0,7,2,9,TRUE,TRUE
2015,21,617,Logan Cozart (minors),Logan Cozart,0,7,2,8,TRUE,TRUE
2015,21,623,Jared Cheek (minors),Jared Cheek,0,7,2,8,TRUE,TRUE
2015,21,626,Giovanny Alfonzo (minors),Giovanny Alfonzo,0,7,2,8,TRUE,TRUE
2015,21,630,Kurt Hoekstra (minors),Kurt Hoekstra,2,5,2,7,FALSE,TRUE
2015,21,631,Jon Olczak (minors),Jon Olczak,0,7,2,9,TRUE,TRUE
2015,21,633,Josh Roeder (minors),Josh Roeder,0,7,2,9,TRUE,TRUE
2015,21,636,Ryan Halstead (minors),Ryan Halstead,0,7,2,7,TRUE,FALSE
2015,21,637,Nick Economos (minors),Nick Economos,0,7,2,7,TRUE,FALSE
2015,21,640,Tanner Donnels (minors),Tanner Donnels,2,2,2,8,FALSE,TRUE
2015,21,643,Juan Echevarria (minors),Juan Echevarria,0,7,0,10,FALSE,TRUE
2015,22,648,Josh Altmann (minors),Josh Altmann,0,7,0,10,FALSE,TRUE
2015,22,658,Justin Marsden (minors),Justin Marsden,0,7,2,7,TRUE,FALSE
2015,22,660,Dalton Geekie (minors),Dalton Geekie,0,7,2,8,TRUE,TRUE
2015,22,667,Nathan Trevillian (minors),Nathan Trevillian,2,1,2,5,FALSE,TRUE
2015,23,676,Logan Soole (minors),Logan Soole,0,7,2,7,TRUE,FALSE
2015,24,718,Jesus Ortiz (minors),Jesus Ortiz,2,6,2,8,FALSE,TRUE
2015,24,722,Reggie Pruitt (minors),Reggie Pruitt,0,7,0,10,FALSE,TRUE
2015,25,737,Scott Burcham (minors),Scott Burcham,0,7,2,8,TRUE,TRUE
2015,25,740,Logan Lombana (minors),Logan Lombana,0,7,2,7,TRUE,FALSE
2015,25,741,Andrew Noviello (minors),Andrew Noviello,2,2,2,8,FALSE,TRUE
2015,25,743,Marcus Mastrobuoni (minors),Marcus Mastrobuoni,0,7,2,7,TRUE,FALSE
2015,25,750,Jonathan Morales (minors),Jonathan Morales,0,7,0,10,FALSE,TRUE
2015,25,754,Connor Marabell (minors),Connor Marabell,0,7,2,7,TRUE,FALSE
2015,25,757,Logan Hill (minors),Logan Hill,0,7,2,8,TRUE,TRUE
2015,27,796,Cameron Gann (minors),Cameron Gann,0,7,0,10,FALSE,TRUE
2015,27,802,Alex Katz (minors),Alex Katz,0,7,0,10,FALSE,TRUE
2015,27,811,Jon Perrin (minors),Jon Perrin,2,6,2,5,FALSE,TRUE
2015,27,815,Michael Rivera (minors),Michael Rivera,2,6,2,5,FALSE,TRUE
2015,27,818,Xavier Altamirano (minors),Xavier Altamirano,0,7,2,7,TRUE,FALSE
2015,27,823,Stuart Levy (minors),Stuart Levy,0,7,2,8,TRUE,TRUE
2015,27,824,Ryan Brinley (minors),Ryan Brinley,0,7,2,7,TRUE,FALSE
2015,28,836,Jeff Kinley (minors),Jeff Kinley,0,7,2,9,TRUE,TRUE
2015,28,841,Mitch Ghelfi (minors),Mitch Ghelfi,0,7,2,9,TRUE,TRUE
2015,29,869,Seth Davis (minors),Seth Davis,0,7,2,8,TRUE,TRUE
2015,30,914,Jorge Pantoja (minors),Jorge Pantoja,2,6,2,5,FALSE,TRUE
2015,31,921,Nick Duron (minors),Nick Duron,0,7,1,8,TRUE,TRUE
2015,31,922,David Walker (minors),David Walker,0,7,2,7,TRUE,FALSE
2015,31,924,Nick Fanti (minors),Nick Fanti,2,5,0,10,TRUE,TRUE
2015,31,933,Hobie Harris (minors),Hobie Harris,0,7,1,9,TRUE,TRUE
2015,31,938,John Gorman (minors),John Gorman,0,7,2,7,TRUE,FALSE
2015,32,969,Jake Kalish (minors),Jake Kalish,0,7,2,9,TRUE,TRUE
2015,33,987,Braxton Lorenzini (minors),Braxton Lorenzini,0,7,2,7,TRUE,FALSE
2015,33,999,Nate Esposito (minors),Nate Esposito,0,7,2,7,TRUE,FALSE
2015,33,1003,Steven Klimek (minors),Steven Klimek,0,7,2,8,TRUE,TRUE
2015,33,1005,Winston Lavendier (minors),Winston Lavendier,0,7,2,9,TRUE,TRUE
2015,34,1008,Joeanthony Rivera (minors),Joeanthony Rivera,2,5,2,3,FALSE,TRUE
2015,34,1014,Ben Pelletier (minors),Ben Pelletier,0,7,2,7,TRUE,FALSE
2015,34,1034,Tyler Watson (minors),Tyler Watson,0,7,2,8,TRUE,TRUE
2015,35,1040,Hector Lujan (minors),Hector Lujan,0,7,2,8,TRUE,TRUE
2015,35,1047,Nathan Foriest (minors),Nathan Foriest,0,7,2,7,TRUE,FALSE
2015,35,1051,Quintin Torres-Costa (minors),Quintin Torres-Costa,0,7,2,8,TRUE,TRUE
2015,35,1057,Jordan George (minors),Jordan George,0,7,2,7,TRUE,FALSE
2015,36,1076,Gunnar Kines (minors),Gunnar Kines,0,7,0,10,FALSE,TRUE
2015,36,1078,Bryan Bonnell (minors),Bryan Bonnell,0,7,0,10,FALSE,TRUE
2015,37,1096,Max Brown (minors),Max Brown,2,6,2,2,FALSE,TRUE
2015,37,1101,Adam Lau (minors),Adam Lau,0,7,2,7,TRUE,FALSE
2015,37,1107,Blake Rogers (minors),Blake Rogers,0,7,2,9,TRUE,TRUE
2015,38,1145,Dalton Kelly (minors),Dalton Kelly,0,7,2,8,TRUE,TRUE
2015,39,1177,Tate Scioneaux (minors),Tate Scioneaux,0,7,2,7,TRUE,FALSE
2016,1,4,Riley Pint (minors),Riley Pint,0,6,1,8,TRUE,TRUE
2016,1,12,Jay Groome (minors),Jay Groome,0,6,0,9,FALSE,TRUE
2016,1,14,Will Benson (minors),Will Benson,0,6,1,7,TRUE,TRUE
2016,1,17,Forrest Whitley (minors),Forrest Whitley,2,4,1,9,TRUE,TRUE
2016,1,18,Blake Rutherford (minors),Blake Rutherford,0,6,1,8,TRUE,TRUE
2016,1,23,Delvin Perez (minors),Delvin Prez,0,6,2,8,TRUE,TRUE
2016,1,24,Hudson Potts (minors),Hudson Potts,0,6,2,8,TRUE,TRUE
2016,1,27,Cody Sedlock (minors),Cody Sedlock,0,6,1,7,TRUE,TRUE
2016,1,30,Cole Ragans (minors),Cole Ragans,0,6,1,7,TRUE,TRUE
2016,1,39,Anfernee Grier (minors),Anfernee Grier,0,6,2,7,TRUE,TRUE
2016,1,40,Joey Wentz (minors),Joey Wentz,0,6,1,7,TRUE,TRUE
2016,2,42,Kevin Gowdy (minors),Kevin Gowdy,0,6,0,9,FALSE,TRUE
2016,2,43,Chris Okey (minors),Chris Okey,0,6,1,7,TRUE,TRUE
2016,2,46,Lucas Erceg (minors),Lucas Erceg,0,6,1,8,TRUE,TRUE
2016,2,47,Logan Shore (minors),Logan Shore,0,6,2,8,TRUE,TRUE
2016,2,48,Buddy Reed (minors),Michael Reed,0,6,0,9,FALSE,TRUE
2016,2,49,Alec Hansen (minors),Alec Hansen,0,6,2,6,TRUE,FALSE
2016,2,50,Joe Rizzo (minors),Joe Rizzo,0,6,2,8,TRUE,TRUE
2016,2,51,C.J. Chatham (minors),C.J. Chatham,0,6,2,7,TRUE,TRUE
2016,2,52,Andy Yerzy (minors),Andy Yerzy,0,6,0,9,FALSE,TRUE
2016,2,53,Ryan Boldt (minors),Ryan Boldt,0,6,2,7,TRUE,TRUE
2016,2,55,Nolan Jones (minors),Nolan Jones,0,6,1,7,TRUE,TRUE
2016,2,63,Alex Speas (minors),Alex Speas,0,6,1,8,TRUE,TRUE
2016,2,67,A.J. Puckett (minors),A.J. Puckett,0,6,0,9,FALSE,TRUE
2016,2,68,Travis MacGregor (minors),Travis MacGregor,0,6,0,9,FALSE,TRUE
2016,2,69,Matthias Dietz (minors),Matthias Dietz,0,6,2,6,TRUE,FALSE
2016,2,70,Connor Jones (minors),Connor Jones,0,6,2,7,TRUE,TRUE
2016,2,71,Reggie Lawson (minors),Reggie Lawson,0,6,0,9,FALSE,TRUE
2016,2,73,Jose Miranda (minors),Jos Miranda,0,6,1,7,TRUE,TRUE
2016,2,76,Brett Cumberland (minors),Brett Cumberland,0,6,2,8,TRUE,TRUE
2016,3,78,Cole Stobbe (minors),Cole Stobbe,0,6,2,6,TRUE,FALSE
2016,3,79,Nick Hanson (minors),Nick Hanson,0,6,2,7,TRUE,TRUE
2016,3,82,Braden Webb (minors),Braden Webb,0,6,0,9,FALSE,TRUE
2016,3,84,Thomas Jones (minors),Thomas Jones,0,6,0,9,FALSE,TRUE
2016,3,86,Alex Call (minors),Alex Call,0,6,1,7,TRUE,TRUE
2016,3,87,Bryson Brigman (minors),Bryson Brigman,0,6,0,9,FALSE,TRUE
2016,3,95,Heath Quinn (minors),Heath Quinn,0,6,2,6,TRUE,FALSE
2016,3,98,Nolan Martinez (minors),Nolan Martinez,0,6,2,8,TRUE,TRUE
2016,3,99,Kole Enright (minors),Kole Enright,0,6,2,6,TRUE,FALSE
2016,3,100,Blake Tiberi (minors),Blake Tiberi,0,6,0,9,FALSE,TRUE
2016,3,102,Zach Jackson (minors),Zach Jackson,0,6,1,7,TRUE,TRUE
2016,3,105,Stephen Alemais (minors),Stephen Alemais,0,6,0,9,FALSE,TRUE
2016,4,108,Scott Moss (minors),Scott Moss,0,6,2,7,TRUE,TRUE
2016,4,112,Skylar Szynski (minors),Skylar Szynski,0,6,2,7,TRUE,TRUE
2016,4,113,Sean Reynolds (minors),Sean Reynolds,0,6,1,9,TRUE,TRUE
2016,4,116,Jameson Fisher (minors),Jameson Fisher,0,6,2,7,TRUE,TRUE
2016,4,117,Thomas Burrows (minors),Thomas Burrows,0,6,2,7,TRUE,TRUE
2016,4,119,Curtis Taylor (minors),Curtis Taylor,0,6,0,9,FALSE,TRUE
2016,4,120,Easton McGee (minors),Easton McGee,0,6,1,7,TRUE,TRUE
2016,4,121,Brenan Hanifee (minors),Brenan Hanifee,2,4,1,8,TRUE,TRUE
2016,4,123,Tom Hackimer (minors),Tom Hackimer,0,6,0,9,FALSE,TRUE
2016,4,124,Nick Banks (minors),Nick Banks,0,6,2,8,TRUE,TRUE
2016,4,125,Matt Krook (minors),Matt Krook,0,6,1,8,TRUE,TRUE
2016,4,127,Brett Adcock (minors),Brett Adcock,0,6,2,7,TRUE,TRUE
2016,4,129,Charles Leblanc (minors),Charles Leblanc,0,6,1,7,TRUE,TRUE
2016,4,133,Jace Vines (minors),Jace Vines,0,6,2,8,TRUE,TRUE
2016,4,135,Braeden Ogle (minors),Braeden Ogle,0,6,0,9,FALSE,TRUE
2016,4,136,Jeremy Martinez (minors),Jeremy Martinez,0,6,2,6,TRUE,FALSE
2016,5,140,Brian Serven (minors),Brian Serven,0,6,1,7,TRUE,TRUE
2016,5,141,Zack Brown (minors),Zack Brown,0,6,2,8,TRUE,TRUE
2016,5,144,Lake Bachar (minors),Lake Bachar,2,4,0,9,TRUE,TRUE
2016,5,149,Joey Rose (minors),Joey Rose,0,6,2,6,TRUE,FALSE
2016,5,150,Mikey York (minors),Mikey York,0,6,2,8,TRUE,TRUE
2016,5,151,Alexis Torres (minors),Alexis Torres,0,6,2,8,TRUE,TRUE
2016,5,152,Conner Capel (minors),Conner Capel,0,6,1,7,TRUE,TRUE
2016,5,153,Jordan Balazovic (minors),Jordan Balazovic,0,6,1,8,TRUE,TRUE
2016,5,155,Ryan Howard (minors),Ryan Howard,0,6,2,6,TRUE,FALSE
2016,5,156,Connor Justus (minors),Connor Justus,0,6,2,7,TRUE,TRUE
2016,5,158,Dom Thompson-Williams (minors),Dom Thompson-Williams,0,6,2,6,TRUE,FALSE
2016,5,164,Bailey Clark (minors),Bailey Clark,0,6,2,6,TRUE,FALSE
2016,6,170,Willie Abreu (minors),Willie Abreu,0,6,2,7,TRUE,TRUE
2016,6,173,Remey Reed (minors),Remey Reed,0,6,2,6,TRUE,FALSE
2016,6,176,Luis Curbelo (minors),Luis Curbelo,0,6,0,9,FALSE,TRUE
2016,6,179,Mack Lemieux (minors),Mack Lemieux,0,6,0,9,FALSE,TRUE
2016,6,180,Zack Trageton (minors),Zack Trageton,0,6,2,7,TRUE,TRUE
2016,6,181,Tobias Myers (minors),Tobias Myers,0,6,1,9,TRUE,TRUE
2016,6,182,Ulysses Cantu (minors),Ulysses Cantu,2,4,2,7,FALSE,TRUE
2016,6,185,Gio Brusa (minors),Gio Brusa,2,4,0,9,TRUE,TRUE
2016,6,186,Cole Duensing (minors),Cole Duensing,0,6,0,9,FALSE,TRUE
2016,6,187,Stephen Wrenn (minors),Stephen Wrenn,0,6,2,6,TRUE,FALSE
2016,6,191,Errol Robinson (minors),Errol Robinson,0,6,0,9,FALSE,TRUE
2016,6,194,Chad Hockin (minors),Chad Hockin,2,4,2,7,FALSE,TRUE
2016,6,195,Cam Vieaux (minors),Cam Vieaux,0,6,1,7,TRUE,TRUE
2016,7,197,Henri Lartigue (minors),Henri Lartigue,0,6,2,6,TRUE,FALSE
2016,7,202,Tyler Ramirez (minors),Tyler Ramirez,0,6,2,6,TRUE,FALSE
2016,7,203,Corey Bird (minors),Corey Bird,0,6,2,7,TRUE,TRUE
2016,7,211,Preston Palmeiro (minors),Preston Palmeiro,0,6,0,9,FALSE,TRUE
2016,7,215,Garrett Williams (minors),Garrett Williams,0,6,0,9,FALSE,TRUE
2016,7,224,Michael Cruz (minors),Michael Cruz,0,6,2,7,TRUE,TRUE
2016,8,228,John Sansone (minors),John Sansone,0,6,2,6,TRUE,FALSE
2016,8,230,Ty Culbreth (minors),Ty Culbreth,0,6,0,9,FALSE,TRUE
2016,8,233,Aaron Knapp (minors),Aaron Knapp,0,6,2,6,TRUE,FALSE
2016,8,236,Nate Nolan (minors),Nate Nolan,0,6,2,6,TRUE,FALSE
2016,8,237,Nick Zammarelli (minors),Nick Zammarelli,0,6,2,6,TRUE,FALSE
2016,8,239,Ryan January (minors),Ryan January,0,6,0,9,FALSE,TRUE
2016,8,240,Kenny Rosenberg (minors),Kenny Rosenberg,0,6,1,7,TRUE,TRUE
2016,8,241,Ryan Moseley (minors),Ryan Moseley,0,6,2,7,TRUE,TRUE
2016,8,245,Stephen Woods (minors),Stephen Woods,0,6,0,9,FALSE,TRUE
2016,8,247,Nick Hernandez (minors),Nick Hernandez,0,6,1,8,TRUE,TRUE
2016,8,249,Tai Tiedemann (minors),Tai Tiedemann,0,6,0,9,FALSE,TRUE
2016,8,255,Dylan Prohoroff (minors),Dylan Prohoroff,0,6,2,6,TRUE,FALSE
2016,8,256,Sam Tewes (minors),Sam Tewes,0,6,2,6,TRUE,FALSE
2016,9,259,Tyler Neslony (minors),Tyler Neslony,0,6,0,9,FALSE,TRUE
2016,9,262,Dalton Sawyer (minors),Dalton Sawyer,0,6,2,8,TRUE,TRUE
2016,9,263,Jarett Rindfleisch (minors),Jarett Rindfleisch,0,6,2,6,TRUE,FALSE
2016,9,264,Jesse Scholtens (minors),Jesse Scholtens,0,6,1,8,TRUE,TRUE
2016,9,265,Daniel Pinero (minors),Daniel Pinero,0,6,2,6,TRUE,FALSE
2016,9,269,Tommy Eveld (minors),Tommy Eveld,0,6,2,8,TRUE,TRUE
2016,9,270,Peter Bayer (minors),Pete Bayer,2,4,2,7,FALSE,TRUE
2016,9,272,Hosea Nelson (minors),Hosea Nelson,0,6,2,6,TRUE,FALSE
2016,9,279,Hever Bueno (minors),Hever Bueno,0,6,2,8,TRUE,TRUE
2016,9,280,Colin Holderman (minors),Colin Holderman,0,6,1,7,TRUE,TRUE
2016,10,287,Julian Garcia (minors),Julian Garcia,0,6,0,9,FALSE,TRUE
2016,10,290,Vince Fernandez (minors),Vince Fernandez,0,6,2,8,TRUE,TRUE
2016,10,296,Zach Remillard (minors),Zach Remillard,0,6,1,8,TRUE,TRUE
2016,10,300,Spencer Jones (minors),Spencer Jones,0,6,2,6,TRUE,FALSE
2016,10,302,Samad Taylor (minors),Samad Taylor,0,6,1,8,TRUE,TRUE
2016,10,308,Trevor Lane (minors),Trevor Lane,0,6,2,8,TRUE,TRUE
2016,10,311,Kevin Lachance (minors),Kevin Lachance,0,6,2,7,TRUE,TRUE
2016,10,314,Dakota Mekkes (minors),Dakota Mekkes,0,6,2,8,TRUE,TRUE
2016,11,317,Josh Stephen (minors),Josh Stephen,0,6,2,6,TRUE,FALSE
2016,11,321,Chad McClanahan (minors),Chad McClanahan,0,6,2,6,TRUE,FALSE
2016,11,323,Chad Smith (minors),Chad Smith,0,6,1,7,TRUE,TRUE
2016,11,325,Zac Houston (minors),Zac Houston,0,6,0,9,FALSE,TRUE
2016,11,329,Jake Polancic (minors),Jake Polancic,0,6,0,9,FALSE,TRUE
2016,11,331,Zach Muckenhirn (minors),Zach Muckenhirn,0,6,1,8,TRUE,TRUE
2016,11,334,Armond Upshaw (minors),Armond Upshaw,0,6,0,9,FALSE,TRUE
2016,11,336,Brennon Lund (minors),Brennon Lund,0,6,2,7,TRUE,TRUE
2016,11,337,Chad Donato (minors),Chad Donato,0,6,2,8,TRUE,TRUE
2016,11,343,Vance Vizcaino (minors),Vance Vizcaino,0,6,2,6,TRUE,FALSE
2016,12,347,Justin Miller (minors),Justin Miller,0,6,0,9,FALSE,TRUE
2016,12,349,Brandon White (minors),Brandon White,0,6,2,6,TRUE,FALSE
2016,12,350,Brandon Gold (minors),Brandon Gold,0,6,2,7,TRUE,TRUE
2016,12,355,Danny Woodrow (minors),Danny Woodrow,0,6,2,6,TRUE,FALSE
2016,12,356,Mitch Roman (minors),Mitch Roman,0,6,2,6,TRUE,FALSE
2016,12,359,Gavin Stupienski (minors),Gavin Stupienski,0,6,0,9,FALSE,TRUE
2016,12,360,Brandon Lawson (minors),Brandon Lawson,0,6,2,7,TRUE,TRUE
2016,12,363,Zach Featherstone (minors),Zach Featherstone,0,6,2,7,TRUE,TRUE
2016,12,370,Matt Cleveland (minors),Matt Cleveland,0,6,2,6,TRUE,FALSE
2016,12,375,Arden Pabst (minors),Arden Pabst,0,6,2,8,TRUE,TRUE
2016,12,376,Brady Whalen (minors),Brady Whalen,0,6,0,9,FALSE,TRUE
2016,13,377,Andrew Brown (minors),Andrew Brown,0,6,2,6,TRUE,FALSE
2016,13,378,Ryan Olson (minors),Ryan Olson,0,6,2,7,TRUE,TRUE
2016,13,380,Taylor Snyder (minors),Taylor Snyder,0,6,2,8,TRUE,TRUE
